LABEL,TEXT,URL,EMAIL,PHONE
ham,أنت مريض ما زلت تستطيع الذهاب للتسوق؟,No,No,No
ham,صباح الخير يا أميرة! سنة جديدة سعيدة!,No,No,No
ham,حسنًا ، لقد وجدت dis pierre cardin واحدًا يبدو عاديًا يكلف 20 سعره للبيع.,No,No,No
ham,الكل بخير..,No,No,No
ham,آه ساقي تؤلمني. تجاوزه موستا يوم الاثنين.,No,No,No
smishing,اليوم ، يتم تحديد أرقام فودافون المنتهية بـ 4882 لتحصل على جائزة 350 جنيهًا إسترلينيًا. إذا كان رقمك متطابقًا ، فاتصل بالرقم 09064019014 لتلقي جائزتك البالغة 350 جنيهًا إسترلينيًا.,No,No,yes
ham,حلوى اليسار. U wan me 2 go suntec look 4 u؟,No,No,No
ham,آسف أرسلت رسالة فارغة مرة أخرى. نعم ولكن محاولة 2 قم ببعض الدراسة الجادة الآن.,No,No,No
ham,المبلغ الشهري ليس بهذا السوء ولن تدفع أي شيء حتى 6 أشهر بعد الانتهاء من المدرسة.,No,No,No
ham,ماذا تعتقد أن لا أحد يقول بوضوح. طيب لا داعي لسؤالها. سأذهب إذا جاءت أم لا,No,No,No
ham,سأعود إلى المنزل قريبًا ولا أريد التحدث إليك بعد الآن .. لقد بكيت بما فيه الكفاية اليوم.,No,No,No
ham,اووو دات حلو! يمكننا التفكير في شيء نفعله هو! أتمنى لك وقتًا لطيفًا الليلة ، ربما سأرسل إليك لاحقًا كوس إم وحيدًا :( xxx.,No,No,No
ham,K ... k :) لماذا لا يمكنك المجيء إلى هنا والبحث عن وظيفة :),No,No,No
ham,ها. أنت لا تعرف أيضا. لقد فعلت شيئًا ذكيًا ولكن بسيطًا مع الكمثرى في ذلك اليوم ، وهو مثالي لعيد الميلاد.,No,No,No
ham,هذا يعتمد على. كيف تحب أن تعامل؟ :),No,No,No
spam,لام فريدريك لافتة. يرجى الاتصال بي في أسرع وقت ممكن فيما يتعلق بالتأخير المحتمل,No,No,No
ham,أتمنى لك رحلة آمنة إلى نيجيريا. أتمنى لكم السعادة وقريباً شركة لمشاركة اللحظات معهم,No,No,No
ham,أعتقد أن لديك الرقم الخطأ.,No,No,No
ham,لول ... أوه لا حبيبي ، لن أنزلق إلى مكانك بعد منتصف الليل ، لكن شكرًا على الدعوة,No,No,No
ham,لا مشكلة. أتحدث إليكم في وقت لاحق,No,No,No
ham,طيب .. جيد ..,No,No,No
ham,حبي ... أتمنى ألا تفعل شيئًا جذريًا. لا تجرؤ على بيع جهاز الكمبيوتر أو الهاتف الخاص بك ...,No,No,No
ham,مساء الخير عزيزتي. كيف سار ذلك اليوم؟ أي فرص عمل حتى الآن؟ اشتقت لك يا حبي ... * تنهدات * ... :-(,No,No,No
ham,الملاعق ثم بخير؟,No,No,No
ham,أوه ، هذه هي المرة الأولى التي قلت فيها أنك اشتقت إلي دون أن أسأل عما إذا كنت قد اشتقت إليك أولاً. أنت تحبني! :),No,No,No
ham,ههههههههههه rofl wtf nig كان ليوناردو في غرفتك أو شيء من هذا القبيل,No,No,No
ham,الليلة يمكننا التقاط بعض ، تفتح قبل الليلة؟,No,No,No
ham,Is toshiba portege m100 gd?,No,No,No
ham,لا يمكن للشمس أن تأتي إلى الأرض ولكنها ترسل الحب كأشعة. لايمكن للسحابة أن تأتي إلى النهر ولكنها ترسل لأمنحك كل مثل المطر. لا أستطيع المجيء لمقابلة U ، ولكن يمكنني إرسال رعايتي كـ msg إلى U. Gud evng,No,No,No
ham,موافق. حتى أبريل. لا يمكنني الانتظار,No,No,No
ham,ابتسم بسرور !!! ابتسم من الألم !!! ابتسم عندما تصب المشاكل مثل المطر !!! ابتسم عندما يؤلمك sum1 !!! استمر بالابتسامة!!,No,No,No
spam,نضمن لك الحصول على أحدث هاتف Nokia أو مشغل MP3 iPod سعة 40 جيجابايت أو جائزة بقيمة 500 جنيه إسترليني! كلمة النص: جمع إلى رقم: 83355! IBHltd LdnW15H 150p / Mtmsgrcvd18,No,No,yes
ham,طيب الطعام الصيني في طريقه. عندما أصبح سمينًا ، فأنت تدفع ثمن شفطتي.,No,No,No
ham,K..k :) كم يكلف؟,No,No,No
ham,نعم ، هذا ما كنت أفكر فيه,No,No,No
ham,في أي وقت يجب أن آتي غدًا. يرجى تأكيد,No,No,No
ham,لدي الكثير من المعالين,No,No,No
ham,لقاءك هو عملي. . . اتصل بي متى سأقوم بعملي غدا,No,No,No
ham,لقد عدت إلى البيت. ارد وات الوقت سوف ش تصل؟,No,No,No
ham,حسنًا ، يجب أن أغادر إلى صفي يا حبيبي ... لم تعد إليّ أبدًا ... :- (... أتمنى أن تنام جيدًا ، حبيبي,No,No,No
ham,نعم كان هناك الكثير من الحلويات,No,No,No
ham,كيف تم إرسال النص والقيادة,No,No,No
ham,ماذا تطبخ لي على العشاء؟,No,No,No
ham,كيف حال ابني لم يبق لي كلام حلو هذا الصباح .. * تنهدات * .. كيف حالك اليوم يا حبي؟ هل بدأت دراستك؟,No,No,No
ham,حقيقي. من الأسهل معها هنا.,No,No,No
ham,اعتقدت أنني سأحضر له ساعة ، فقط لأن هذا هو الشيء الذي تحصل عليه. وهو يحب كثيرا!,No,No,No
ham,إجازة أسبوع واحد أضعها أعرف ذلك الوقت. لماذا.,No,No,No
ham,لا أعرف ، نفس الشيء الذي يكون خاطئًا في كثير من الأحيان ، يبدأ بالذعر من نوبة ليست جيدة بما فيه الكفاية ...,No,No,No
ham,هاها ... لا تغضب من نفسك ... خذها كممارسة لشيء حقيقي. =),No,No,No
ham,رأيك عني؟ 1. overmart 2. أنانية 3. naughy 4. محبوب 5. صامت 6. خاص 7. غير ناضج 8. أنيق 9. بسيط الرجاء الرد ..,No,No,No
ham,مرحبًا ... قدر كبير ... جولة المزرعة من الساعة 9 صباحًا حتى 5 مساءً 95 دولارًا لكل فرد ، إيداع 50 دولارًا بحلول 16 مايو,No,No,No
ham,أعتقد أنه إذا حكم تاميل نادو .. فهذا صعب للغاية على شعبنا.,No,No,No
ham,مرحبا دا :) كيف هي حصة اليوم؟,No,No,No
ham,كوثي طباعة ماراندراتا.,No,No,No
ham,انا في العمل. يرجى الاتصال إذا كنت حرة,No,No,No
ham,قل لي شيئا. حسنا.,No,No,No
ham,مرحبا أيها الوسيم ! هل تجد هذه الوظيفة؟ ألا تكون كسولاً؟ العمل من أجل استعادة تلك الشبكة للأم؟ أين لعبتي الآن؟ هل يشتاق لي؟,No,No,No
ham,K اذهب والنوم جيدا. خذ قسطا من الراحة :-).,No,No,No
spam,أرسل BANNEDUK إلى 89555 لترى! تكلفة 150p textoperator g696ga 18+ XXX,No,No,No
ham,مركز السيارات على الصعيد الوطني (أو شيء من هذا القبيل) على طريق نيوبورت. لقد أحببتهم هناك,No,No,No
ham,ماذا او ما؟؟؟؟ مرحبا واتس محادثات عنوان البريد الإلكتروني؟,No,No,No
ham,لا بأس في أن ذراعي تشعر بالضعف لأنني حصلت على رصاصة حتى نتمكن من الذهاب مرة أخرى,No,No,No
ham,انا ذاهب الى ساو مو اليوم. سيتم إجراؤه فقط في الساعة 12,No,No,No
ham,عالق في بستان في سيارة والدي. الذهاب 4 عشاء الآن. يو ليه؟ إذن ص هم أحرار الليلة؟,No,No,No
ham,ما هو وقت رحلتك tmr؟,No,No,No
ham,MMM ...... عيد ميلاد سعيد بالنسبة لي,No,No,No
ham,حسنًا ... لقد حجزت جميعًا بالفعل ... بما في ذلك الحجز في بوجيس.,No,No,No
ham,Dizzamn ، قليلاً سوف أسأل رفاقي عندما أعود,No,No,No
ham,تطبيقات فئة فارايا العلايا.,No,No,No
ham,لسوء الحظ ، اكتشفت للتو أنه يتعين علينا اصطحاب أختي من المطار في ذلك المساء ، لذا لا أعتقد أنني سأخرج على الإطلاق. يجب أن نحاول الخروج من أحد,No,No,No
ham,ليلة سعيدة يا عزيزي .. Sleepwell & amp؛ اعتني بنفسك,No,No,No
ham,حتى الآن أنا في الفصل ، لا يمكنك تشغيل الماء عليه لجعله جيدًا. الرجاء الآن.,No,No,No
ham,انا في طريقي الى المنزل. ذهبت لتغيير بات 4 ساعتي ثم اذهب للتسوق قليلاً لور.,No,No,No
ham,الصداقة ليست لعبة نلعبها ، إنها ليست كلمة نقول ، إنها لا تبدأ في مارس وتنتهي في مايو ، إنها غدًا ، وأمس ، واليوم وإلى الأبد.,No,No,No
spam,مزاد الرسائل القصيرة - علامة تجارية جديدة Nokia 7250 في 4 مزاد اليوم! المزاد مجاني 2 انضم واشترك! TXT NOKIA إلى 86021 الآن! HG / جناح 342/2 صف الأراضي / W1J6HL,No,No,yes
ham,أمي ، أتمنى أن تحظى بيوم رائع. أتمنى أن يقابلك هذا النص بشكل جيد ومليء بالحياة. أتمنى لك يوماً عظيماً. أبيولا,No,No,No
smishing,يمكن الآن الوصول إلى عروض أعضاء SavaMob هذا الأسبوع. فقط اتصل على 08709501522 لمزيد من التفاصيل! SavaMob، POBOX 139، LA3 2WU. فقط 1.50 جنيه إسترليني / أسبوع. SavaMob - عروض الجوال!,No,No,yes
ham,كله تمام؟ سلمت كلها؟ الاحتفالات على قدم وساق حتى الآن؟,No,No,No
spam,خدمات الرسائل القصيرة. للحصول على أرصدة نصية شاملة ، الرجاء الانتقال إلى www.comuk.net تسجيل الدخول = ***** إلغاء الاشتراك مع STOP. دون رسوم إضافية. المساعدة: 08700469649. صندوق بريد 420. IP4 5WE,yes,No,yes
ham,فكرة ممتازة من قبل شخص غير عادي: أعلم أنك تكرهني في اليوم الذي ستعرف فيه الحقيقة التي ستكرهها بنفسك :-( Gn :-),No,No,No
ham,أنا لن آتي ، افعل ما تريد,No,No,No
ham,هي ش مستيقظا؟ هل يوجد ثلج هناك؟,No,No,No
ham,في ذلك اليوم ü قل ü قص شعرك في باراغون ، هل يسمى هذا الشعور بالشعر؟ هل ü noe كم هو قص الشعر؟,No,No,No
ham,مرحبًا ، لن ب 4 عيد الميلاد. ولكن لا تتمتع ن عيد ميلاد سعيد.,No,No,No
ham,مرحبًا ، هل يمكنني من فضلك الحصول على علامة & lt؛ # & GT؛ قرض منك بالدولار. سأدفع لك بحلول منتصف فبراير. الرجاء.,No,No,No
ham,لها & lt ؛ # & GT. ك هنا أوه. هل يجب أن أرسل المنزل للبيع.,No,No,No
ham,لا أستطيع تذكر مايب لور. حتى وات الوقت r نلتقي tmr؟,No,No,No
ham,طيب لور. أنا الآن في المدينة.,No,No,No
ham,قد تكون الحياة التي تقضيها مع شخص ما مدى الحياة بلا معنى ولكن قضاء بضع لحظات مع شخص يحبك حقًا يعني أكثر من الحياة نفسها ..,No,No,No
ham,هاه ... هايد بارك ليس في ميل آه ، أوبس ، مرتبك ... على أي حال ، إذا كان الخيار الأفضل ل tt ، علينا أن نأخذه ...,No,No,No
ham,انتهى الليل ليوم آخر ، جاء الصباح بطريقة خاصة. أتمنى أن تبتسم مثل أشعة الشمس وتترك همومك ..,No,No,No
spam,خطة العقوبات وفقًا لـ MPD2021 X-Tra Floor X-Tra Area DDA MCD DSIDC HUDA: Gurgaon Faridabad Noida HI-TECH ARCHITECTS 9212012222 65657777 hi_tech@in.com,No,yes,yes
ham,نعم. حصلت على قائمة مع أنت وجوانا فقط إذا كنت أشعر بعدم التواصل الاجتماعي حقًا,No,No,No
ham,"اساسيتان من اساسيات الحياة الرائعة: ""اسلك كأنك الملك"" ..! أو ""اسلك مثلك لا تهتم ، أيا كان الملك""! ... Gud nyt",No,No,No
ham,سوف يلتقطون السيارة ويسقطونها.لذلك لا توجد مشكلة ..,No,No,No
ham,أنا لست مشغولاً جزء دون wan 2 اذهب باكراً .. هيي ..,No,No,No
ham,ثور. كانت خطتك هي الانتقال إلى ايكيا معي دون أي رعاية في العالم. لذلك علي أن أعيش مع فوضىك في يوم آخر.,No,No,No
ham,نعم ، أعتقد أنهم قالوا إن ذلك سيجعل وجهي يبدو أطول. دارين يسألني لا 2 قطع قصيرة جدا.,No,No,No
ham,من فضلك لا تقل هكذا. أهلا أهلا أهلا,No,No,No
ham,ربما الفأس أنا هناك.,No,No,No
ham,سأكون أميرة لطيفة! سنجعل الحب الحلو اللطيف ...,No,No,No
ham,فقط أرسل رسالة نصية. سنقوم سكايب لاحقا.,No,No,No
smishing,تشير سجلاتنا إلى أنك قد تستحق 5000 جنيه كتعويض عن الحادث الذي تعرضت له. للمطالبة بـ 4 رد مجاني مع CLAIM على هذه الرسالة. 2 توقف TXT STOP,No,No,No
ham,يمكنك الاتصال بي الآن ...,No,No,No
ham,هل حاولت عمل مؤخرة أخرى.,No,No,No
ham,أتيت للنظر إلى الشقة ، يبدو جيدًا ، في الخمسينيات من عمره؟ * يبتعد كثيرا عن العمل. حصلت على امرأة قادمة في الساعة 6.30 أيضًا.,No,No,No
ham,نعم أكد لك البقاء في عطلة نهاية الأسبوع تلك,No,No,No
ham,طيب سأتحدث معه,No,No,No
ham,القليل من ابتسامتي هي hppnss ، قطرة دمعة هي حزني ، جزء من قلبك هو حياتي ، قلب مثل قلبي سيهتم بك ، إلى الأبد كصديق بلدي,No,No,No
ham,في العمل الآن. الذهاب في غضون دقائق قليلة.,No,No,No
spam,"تم تسليم إعدادات Mobile Office & MMS على هاتفك بنجاح! يمكنك الآن الوصول إلى Airtel Live بالضغط مطولاً على مفتاح ""0"" في Nokia. على الهواتف الأخرى ، قم بتشغيل متصفح الإنترنت وحدد Airtel Live (أو انتقل إلى http://live.airtelworld.com) ، لن تدفع أي رسوم تنشيط أو تأجير أو تصفح لـ Airtel Live. أنت تدفع فقط في حالة تنزيل المحتوى أو إرسال رسائل الوسائط المتعددة.",No,No,No
ham,هههه متأخرا أفضل من أي وقت مضى ، بأي طريقة يمكنني التأرجح بها؟,No,No,No
smishing,العاجلة! تم منح رقم هاتفك المحمول جائزة مضمونة بقيمة 200000 روبية هندية. اتصل على 6299257179 من الخط الأرضي. مطالبة 3030. صالحة لمدة 12 ساعة فقط,No,No,yes
ham,أنا في المدرسة الآن وسأكون في مختبر دا لأقوم ببعض الأشياء ، اتصل بي عندما تنتهي.,No,No,No
ham,العم جي ، فقط أطمئن عليك. هل لديك شهر مجزي,No,No,No
ham,آه للتو خرجت من الصف,No,No,No
ham,لا أنا في نفس القارب. ما زلت هنا عند والدتي. تحقق لي على يو. أنا نصف عارية.,No,No,No
ham,على الطريق حتى لايمكن txt,No,No,No
ham,في النهاية ربما لا تزال تتقيأ ولكن لا بأس. لن يخرج كل شيء.,No,No,No
ham,آسف دي ذهبت للتسوق.,No,No,No
ham,هناك بعض الحانات اللطيفة بالقرب من هنا أو هناك فرانكي ن بينيس بالقرب من سينما وارنر؟,No,No,No
ham,لول لا بد لي من أخذها. عضو كيف قلت أن تدفق عمتي لم يزور لمدة 6 أشهر؟ هذا لأنني أصبت بأكياس مبيض. قبل الميلاد هي الطريقة الوحيدة لتقليص حجمها.,No,No,No
smishing,عزيزي العميل ، لقد انتهت صلاحية PAY2TMKYC الخاص بك ، وسوف يتم التخلص منه في غضون 24 ساعة ، يرجى الاتصال بالعميل! رعاية هاتف 6200992462 على الفور للتحقق,No,No,yes
ham,أنتم مستعدون جميعا * ليوم عظيم غدا؟,No,No,No
ham,أنا أرسلت لهم. هل تحب؟,No,No,No
ham,ما هو الوقت U WRKIN؟,No,No,No
spam,كأحد مشتركينا المسجلين ، يمكنك الدخول في السحب 4 أ 100 جيجا بايت. قسيمة هدية عن طريق الرد بـ ENTER. لإلغاء الاشتراك ، اكتب STOP,No,No,No
ham,كلمات طيبة .... لكن الكلمات قد تتركك في فزع مرات عديدة.,No,No,No
ham,أنت قذر لا يصدق,No,No,No
ham,سيدي ، أتمنى أن يمضي يومك بسلاسة. كنت آمل حقًا ألا أضطر إلى إزعاجك بشأن هذا الأمر. لدي بعض الفواتير التي لا يمكنني تسديدها هذا الشهر. نفدت كل النقود الإضافية. أعلم أن هذا وقت صعب بالنسبة لك أيضًا ولكن يجب أن أخبرك بذلك.,No,No,No
ham,كيف ذلك؟,No,No,No
ham,دارين كان يقول Dat إذا قابلت da ge den سنلتقي بـ 4 عشاء. لأنك لاحقًا ستغادر xy ستشعر بالحرج. دن يو مقابلته 4 غداء لور.,No,No,No
ham,لقد تأخرت كثيرًا ولكني بحاجة للذهاب إلى الكمبيوتر المحمول da ...,No,No,No
ham,انتهى الليل ليوم آخر ، جاء الصباح بطريقة خاصة. قد تبتسم مثل أشعة الشمس وتترك همومك في الخليج الأزرق الأزرق. صباح الخير,No,No,No
ham,لا أعرف .. انتظر سوف أتحقق من ذلك.,No,No,No
ham,ALRITE HUNNY! WOT U UP 2 2NITE؟ DIDNT في نهاية المطاف الذهاب إلى أسفل مدينة JUS DA PUB بدلاً من ذلك! JUS CHILLIN في DA MO IN ME BEDROOM! LOVE JEN XXX.,No,No,No
ham,نعم ولكن لا تدرس ركوب الأمواج لور. أنا في وضع الكسل الإلكتروني اليوم.,No,No,No
ham,نعم. ردوا على بريدي. سأذهب إلى مكتب الإدارة لاحقًا. بالإضافة إلى أنه سيصل إلى البنك لاحقًا أيضًا أو يوم الأربعاء.,No,No,No
spam,أتمنى أن تكون قد استمتعت بالمحتوى الجديد الخاص بك. أرسل توقف إلى 61610 لإلغاء الاشتراك. المساعدة: 08712400602450p مقدم من tones2you.co.uk,yes,No,yes
ham,طيب ... ساعدني أسأل إذا كانت تعمل tmr لا؟,No,No,No
ham,حسنًا ، أنا في الطريق إلى السكة الحديد,No,No,No
ham,أنالست. شفتها متزامنة مع شانجيلا.,No,No,No
ham,حسنًا ، سأراسلك قبل أن أغادر منزلي.,No,No,No
ham,تناول الغداء :) لست على الإنترنت؟ لماذا؟,No,No,No
ham,هل ما زلت تحصل على البضائع.,No,No,No
ham,لقد فات الأوان :) لكن ك. أتمنى لك نفس الشيء.,No,No,No
ham,عد إلى TAMPA FFFFUUUUUUU,No,No,No
ham,WOT U UP 2 J؟,No,No,No
ham,مرحبًا ، رجل أعرفه يتنفس من رقبتي ليحصل على بعض البراعم ، على أي حال هل ستتمكن من الحصول على نصف المسار لنا الليلة؟,No,No,No
ham,لا. في لوتون 0125698789 رينغ لي إذا جولة حول! ح *,No,No,yes
ham,نهاية هذا الأسبوع جيدة (عذر لعدم القيام بالكثير من التزيين),No,No,No
ham,ماذا يحدث هناك. لا تريد النوم,No,No,No
spam,Knock Knock Txt الذي هناك إلى 80082 للدخول في السحب الأسبوعي 4 قسيمة هدايا بقيمة 250 جنيهًا إسترلينيًا 4 متجرًا من اختيارك العام. الشروط والأحكام www.tkls.com age16 إلى stoptxtstop 1.50 جنيه إسترليني في الأسبوع,yes,No,yes
ham,فقط تلقيت هذه الرسالة ، وليس تجاهلك. نعم كنت. هذا هو التسوق,No,No,No
ham,يو ، هل ستظل في المخزون غدًا / اليوم؟ أحاول الحصول على dubsack,No,No,No
ham,حسنًا ، حسنًا. سوف أتأكد من أنني أقوم بالكثير من العمل خلال النهار! لقد أصبت بسعال سيء حقًا اليوم وجافًا ، لذا من المفترض أن يساعد ذلك حقًا!,No,No,No
ham,Oic ... لقد رأيته أيضًا ولكني لم أذكره ... لقد وجدت مجموعة لياو ...,No,No,No
ham,رائع ، هل تعتقد أنه يمكننا الحصول على المركز الثامن في وقت ما الليلة؟,No,No,No
spam,أول أسبوع مجاني! نغمات Gr8 str8 2 u كل أسبوع. أرسل NOKIA ON إلى 8007 لنغمات Nokia الكلاسيكية أو اضغط على 8007 لـ Polys. Nokia / 150p Poly / 200p 16+,No,No,yes
ham,لا داعي لشراء الغداء لي .. أنا آكل ماجي مي ..,No,No,No
ham,بالتأكيد ستقدم النتيجة :),No,No,No
ham,حسنًا ، استمتع !!,No,No,No
ham,ما خطتك لبونغال؟,No,No,No
ham,طيب. ، هل هناك أي مشكلة بالنسبة لك؟ ما يهم؟,No,No,No
ham,ليس هناك فائدة للسيد ليس على حق إذا لم يكن يجعلك سعيدًا,No,No,No
smishing,لديك إعلان مهم لخدمة العملاء. اتصل FREEPHONE 0800542 0826 الآن!,No,No,yes
ham,أنت تعلم أن هناك. سأتحدث إليكم في & lt؛ # & gt؛ بعد ذلك دقائق,No,No,No
spam,جولة المزاد 4. أعلى عرض الآن هو 54 جنيه إسترليني. الحد الأقصى لعرض التسعير التالي هو 71 جنيهًا إسترلينيًا. للمزايدة ، أرسل BIDS e. ز. 10 (للمزايدة 10 جنيهات إسترلينية) إلى 83383. حظ سعيد.,No,No,yes
spam,مخزوننا في الاتصال الإخباري: تكسب Mcleod Russel ربحًا خلال اليوم قدره 780 ، 32 روبية. للاشتراك في حقوق الملكية أو الخدمة الاستشارية F&O ، تفضل بزيارة www.StockInNews.com,yes,No,No
ham,من فضلك اشحن هاتفي المحمول عندما تستيقظ في الصباح.,No,No,No
ham,سأرسل رسالة نصية إلى كارلوس وأعلمك ، انتظر,No,No,No
smishing,يا رفاق! نحن نحاول الاتصال بك. يُظهر سحب عطلة نهاية الأسبوع الماضي أنك فزت بجائزة قدرها 1000 جنيه إسترليني مضمونة. اتصل على 09064012160. رمز المطالبة K52. صالحة لمدة 12 ساعة فقط. 150 جزء في المليون,No,No,yes
spam,مرحبًا ، إنه LUCY Hubby في اللقاءات طوال اليوم الجمعة وسأكون بمفردي في فندق U الرائع؟ الرجاء ترك الرسالة 2 يوم 09099726395 Lucy x Calls £ 1 / minMobsmoreLKPOBOX177HP51FL,No,No,yes
ham,فقط حصلت على & lt؛ # & GT؛,No,No,No
ham,جيد جيد ، رفاق بيلي ذهبوا جميعًا. فقط تم الركض ، مرة أخرى! هل استمتعت بالحفل؟,No,No,No
ham,يو ، بأي طريقة يمكننا اختيار شيء ما الليلة؟,No,No,No
ham,Em ، لها olowoyey @ usc.edu تقضي وقتًا رائعًا في الأرجنتين. لست حزينا بشأن السكرتير ، كل شيء نعمة,No,No,No
ham,K وأنت متأكد من أنني لست مضطرًا إلى الحصول على نماذج موافقة للقيام بذلك: V.,No,No,No
ham,جامعة جنوب كاليفورنيا.,No,No,No
ham,يحتاج الرجال دائمًا إلى زوجة متعاونة جميلة وذكية ورعاية ومحبة وقابلة للتعديل. لكن القانون يسمح بزوجة واحدة فقط ...,No,No,No
ham,لا ، هذا يعني فقط أن لديك رأسًا سمينًا,No,No,No
ham,كيف كانت أحبابك الصغار حتى الآن هذا الأسبوع؟ هل تحتاج إلى قهوة تومو؟ لا أصدق أنه هذا الوقت من الأسبوع بالفعل ...,No,No,No
ham,أجرؤ على السؤال ... أي حظ في فرز السيارة؟,No,No,No
ham,هممم ... أعتقد أننا يمكن أن نذهب 4 كيلو بايت ن قوة اليوجا ... هاها ، دونو يمكننا تاهان السلطة اليوغا أنوت ... Thk حصلت على oso ، نسيت لياو ...,No,No,No
ham,كان يومًا لطيفًا ، وبشكل مثير للإعجاب ، كنت عاقلًا ، وذهبت إلى المنزل مبكرًا وأشعر الآن أنني بخير. أم أنني ممل فقط ؟! عندما يكون لك ، لا أستطيع التذكر.,No,No,No
ham,تحقق من حالة أودي الآن,No,No,No
ham,شكرًا لك. وبالمناسبة ، لقد خسرت للتو.,No,No,No
ham,حسنًا ، هذا رائع جدًا.,No,No,No
ham,لول حسنا لا تفعل ذلك بدوني. يمكننا الحصول على تخفيضات كبيرة معًا.,No,No,No
ham,هل أنت لست بالجوار أم أنك ما زلت نائمًا؟ :الخامس,No,No,No
ham,أعطني ثانية للتفكير في الأمر,No,No,No
ham,إنه رائع ، اسمحوا لي أن أعرف قبل أن ينطلق & lt؛ # & gt؛ ، سأكون بالخارج طوال اليوم تقريبًا,No,No,No
ham,هذا مهم ولكن لا تقلق.,No,No,No
ham,فقط بحثت عنها وعادت آدي يوم الاثنين ، تمتص أن تكون لها,No,No,No
ham,أيضا maaaan أنت في عداد المفقودين,No,No,No
ham,1) انتقل إلى كتابة الرسالة 2) قم بتشغيل وضع القاموس 3) قم بتغطية الشاشة بيدك ، 4) اضغط على & lt؛ # & gt؛ . 5) قم بإزالة يدك بلطف .. انظر ماذا سيحدث,No,No,No
ham,أعتقد أنك يمكن أن تكون عذرًا جيدًا مثل أي عذر ، لول.,No,No,No
smishing,FreeMsg لماذا لم ترد على رسالتي؟ أنا أنثى وأعيش محليًا. أحب أن أسمع من u. Netcollex Ltd 08700621170150p لكل رسالة رد Stop to end,No,No,yes
ham,القلب فارغ بلا حب .. العقل فارغ بلا حكمة .. عيون فارغة بلا أحلام. الحياة فارغة بدون أصدقاء .. لذا كن على اتصال. ليلة سعيدة أحلام جميلة,No,No,No
ham,كل ملك كان يومًا ما طفلًا يبكي وكل مبنى كبير كان في يوم من الأيام مجرد خريطة .. لم تكن رائعة حيث أنت اليوم ، ولكن أين ستصل إلى تومورو. الله ni8,No,No,No
ham,الانتظار في السيارة الإلكترونية 4 أمي لور. يو ليه؟ هل تريد الوصول إلى المنزل بالفعل؟,No,No,No
ham,لا تزال دلهي وشيناي صامتين.,No,No,No
ham,يقول أليكس إنه ليس على ما يرام مع عدم موافقتك على ذلك,No,No,No
spam,رسالة مجانية: Jamster! احصل على صوت الضفدع المجنون الآن! للنص متعدد MAD1 ، للنص الحقيقي MAD2 إلى 88888. 6 أصوات مجنونة مقابل 3 جنيهات إسترلينية فقط في الأسبوع! 16 + فقط! تطبق الشروط والأحكام,No,No,yes
ham,لم يعمل مرة أخرى أوه. طيب تصبح على خير اذن. سأصلحها واجعلها جاهزة في الوقت الذي تستيقظ فيه. لقد فاتك كثيرًا أن تنام جيدًا ليلاً.,No,No,No
ham,لقد تركتها غامضة للغاية. لقد قالت للتو إنها ستبلغ الشخص المسؤول عن المحاسبة عن الإيجار المتأخر وأنه ينبغي عليّ مناقشة وكالة الإسكان بشأن إيجاري لمكان آخر. لكن التحقق عبر الإنترنت الآن وجميع الأماكن حول USC هي & lt ؛ # & GT ؛ و اعلى,No,No,No
ham,لمن هذا في الفصل :-),No,No,No
smishing,لقد ربحت! 4 * Costa Del Sol Holiday أو 6000 جنيه إسترليني في انتظار التحصيل. اتصل على 09050090055 الآن للمطالبة. SAE ، TC s ، POBox334 ، Stockport ، SK38xh ، التكلفة 1.50 جنيه إسترليني / مساءً ، بحد أقصى 10 دقائق,No,No,yes
ham,إنه فرق كبير. العلامة & lt ؛ # & GT. مقابل & lt ؛ # & GT ؛ كل & lt ؛ # & GT ؛ ساعة,No,No,No
ham,ضد لطيفة! قبالة 2 sheffield tom 2 air آراءي حول الفئات 2 ب استخدمت مقياسين للعرق في التعداد القادم. النسخ مشغول. :-),No,No,No
ham,الآن دا المؤتمر الصحفي :),No,No,No
ham,قال إنني أبدو جميلة الزوجة الشعر الطويل وات. لكنني أعتقد أنه قطع 4 ليه قصيرة جدًا.,No,No,No
ham,يفهم. خسارته مكسب لي :) فهل تعمل؟ المدرسة؟,No,No,No
ham,نعم ولكني لا أهتم! أحتاجك سيئة يا أميرة!,No,No,No
ham,يجوز ب الموافقة على panalam ... ولكن يجب أن يكون لها المزيد من المشاركات ..,No,No,No
ham,لقد تأخرت ، فاتصل بك صباح الغد ، واعتني بأحلام سعيدة .... أنت وأنا ... umming ... وداعا.,No,No,No
ham,نعم أنا حر ...,No,No,No
ham,نأسف لإبلاغك بأن NHS قد ارتكبت خطأ. U لم تولد أبدًا فعليًا. يرجى إبلاغ 2B الخاص بك المستشفى المحلي 2B.,No,No,No
ham,أيار هارد 2 نوع. أنت مجاني لاحقًا ، ثم أخبرني ، ثم اتصل بـ n أنب n أقول لك.,No,No,No
ham,حصلت ولكن حصلت على لونين لور. أحد الألوان فاتح تمامًا والآخر أغمق. في الواقع لقد انتهيت من تصفيف شعري الآن.,No,No,No
ham,وكيف ستفعل ذلك يا أميرة؟ :),No,No,No
ham,"بناءً على طلبك ، تم تعيين ""Melle Melle (Nurungu Vettam)"" ليكون بمثابة نغمة اتصال لجميع المتصلين. اضغط على * 9 لنسخ أصدقائك Callertune",No,No,No
